LAMMPS data file via write_data, version 28 Mar 2023, timestep = 32

16000 atoms
3 atom types

0 64.204 xlo xhi
0 64.204 ylo yhi
0 64.204 zlo zhi

Masses

1 47.867
2 50.9415
3 180.94788

Atoms # atomic

9381 2 32.06736848454336 28.896584660136096 19.24799467369307 0 0 0
2 1 1.658348002746908 1.6733262336207213 1.641774195872496 0 0 0
9321 3 32.06249546999556 19.274577111641186 19.244509490637448 0 0 0
1400 3 30.468378940512782 30.42158614513808 20.857449135815067 0 0 0
23 3 3.335861092106122 3.2625212053976336 0.035739102906943834 0 0 0
201 3 0.06243001146613309 0.04035608793387553 3.2333060170688044 0 0 0
9301 1 31.93810852879493 15.981327870345408 19.30120480541505 0 0 0
1399 3 28.706914588071438 28.907151673222423 19.26326090089359 0 0 0
223 1 3.33716233904145 3.2399883408968826 3.3106579702192946 0 0 0
4 1 4.9639123973836545 1.5265632586197113 1.5557972830783673 0 0 0
12401 1 32.07167155590947 32.023036756708855 6.340903077848425 0 0 0
5215 1 22.384448903826332 32.01327045015697 19.129041479560396 0 0 0
205 2 6.3971227233143155 0.01521507086788255 3.3779847492268904 0 0 0
225 1 6.459381217127894 3.2848060245449298 3.3776459014671087 0 0 0
6 3 7.854623176306831 1.640576152410945 1.6267777060748827 0 0 0
5205 3 6.462888955170608 32.03485943723835 19.201020060775704 0 0 0
8 2 11.225118922617392 1.6561289852227399 1.5730898698608362 0 0 0
27 1 9.597298809075127 3.232254545504297 0.12190925518383712 0 0 0
207 3 9.567556022729534 0.1234462491022356 3.2751425427842333 0 0 0
227 3 9.553690076928332 3.276757649853719 3.257033503073408 0 0 0
9 2 12.780895895972613 0.1000349250941843 0.08096921859607928 0 0 0
10 2 14.353747118551807 1.6446833458392236 1.4378224706206613 0 0 0
29 2 12.693713720551484 3.211487785140111 0.09900088787295348 0 0 0
209 3 12.809424018138346 0.12695968431976654 3.2105191475349426 0 0 0
229 3 12.783846110226925 3.2126558375443435 3.1916577598612417 0 0 0
11 1 16.186688834052376 0.03400353646151234 0.01359967127134286 0 0 0
12 2 17.667550180222168 1.683048859535503 1.561748096186363 0 0 0
9281 3 32.095881223919065 12.85914911003532 19.24422038233192 0 0 0
31 2 16.07710051546637 3.041377252635776 0.010686930747222122 0 0 0
4819 1 28.84635064149905 32.094016448673564 12.7220878811291 0 0 0
211 1 16.08100666422282 0.05193994099506551 3.0087389021758435 0 0 0
9261 3 32.06611445012491 9.603204872566867 19.306674949014816 0 0 0
231 1 15.984180816491017 3.1679597275763394 3.0186509005485296 0 0 0
233 3 19.21293709270987 3.177842128989111 3.191740474928951 0 0 0
14 3 20.944848206838014 1.544524322986297 1.5895347409304525 0 0 0
9241 3 32.05952406438539 6.34221196546399 19.256037805966706 0 0 0
4817 3 25.573715490246236 32.06448790160013 12.816731008601872 0 0 0
9221 3 32.05023003953077 3.2733730590777532 19.300307897237946 0 0 0
235 1 22.52591064883253 3.24183367080788 3.2091863735953066 0 0 0
16 3 24.05834655379251 1.4905215218703312 1.5438018543097942 0 0 0
9181 3 32.08284465456009 28.89685743392677 16.021308600854773 0 0 0
18 3 27.278013651724162 1.450219801795189 1.55826116305851 0 0 0
12601 3 32.04373303894298 32.04422204016412 9.568090436637508 0 0 0
9161 1 32.070847476981704 25.594356521905006 16.012882916028726 0 0 0
237 3 25.63507037624637 3.1340728461311227 3.2242531680459012 0 0 0
9141 1 32.04565693531914 22.487133415923672 16.088106580536447 0 0 0
20 2 30.45502648945583 1.506217440265389 1.5343234235351375 0 0 0
39 2 28.926731655135722 3.121481344131604 0.04570790928995024 0 0 0
8941 3 32.08509110843339 22.55890556468383 12.74660956881196 0 0 0
239 3 28.959278970683737 3.0875273023485583 3.2296922045344343 0 0 0
22 1 1.7681419783980394 4.9262501454412035 1.6180306860107603 0 0 0
1200 1 30.45692132478054 30.521785136802617 17.669105103240135 0 0 0
5015 2 22.2886027720477 32.07064385040347 16.05972972147551 0 0 0
